"lang","country_alpha2_code","continent_code","continent"
"UR","TD","AF","افریقہ"
"UR","TF","AN","انٹارکٹکا"
"UR","TG","AF","افریقہ"
"UR","TH","AS","ایشیاء"
"UR","TJ","AS","ایشیاء"
"UR","TK","OC","اوقیانوسیہ"
"UR","TL","AS","ایشیاء"
"UR","TM","AS","ایشیاء"
"UR","TN","AF","افریقہ"
"UR","TO","OC","اوقیانوسیہ"
"UR","TR","AS","ایشیاء"
"UR","TR","EU","یورپ"
"UR","TT","NA","شمالی امریکہ"
"UR","TV","OC","اوقیانوسیہ"
"UR","TW","AS","ایشیاء"
"UR","TZ","AF","افریقہ"
"UR","UA","EU","یورپ"
"UR","UG","AF","افریقہ"
"UR","UM","OC","شمالی امریکہ"
"UR","US","NA","شمالی امریکہ"
"UR","UY","SA","جنوبی امریکہ"
"UR","UZ","AS","ایشیاء"
"UR","VA","EU","یورپ"
"UR","VC","NA","شمالی امریکہ"
"UR","VE","SA","جنوبی امریکہ"
"UR","VG","NA","شمالی امریکہ"
"UR","VI","NA","شمالی امریکہ"
"UR","VN","AS","ایشیاء"
"UR","VU","OC","اوقیانوسیہ"
"UR","WF","OC","اوقیانوسیہ"
"UR","WS","OC","اوقیانوسیہ"
"UR","YE","AS","ایشیاء"
"UR","YT","AF","افریقہ"
"UR","ZA","AF","افریقہ"
"UR","ZM","AF","افریقہ"
"UR","ZW","AF","افریقہ"
"VI","AD","EU","Châu Âu"
"VI","AE","AS","Châu Á"
"VI","AF","AS","Châu Á"
"VI","AG","NA","Bắc Mỹ"
"VI","AI","NA","Bắc Mỹ"
"VI","AL","EU","Châu Âu"
"VI","AM","EU","Châu Âu"
"VI","AO","AF","Châu Phi"
"VI","AQ","AN","Châu Nam Cực"
"VI","AR","SA","Nam Mỹ"
"VI","AS","OC","Châu Đại Dương"
"VI","AT","EU","Châu Âu"
"VI","AU","OC","Châu Đại Dương"
"VI","AW","NA","Bắc Mỹ"
"VI","AX","EU","Châu Âu"
"VI","AZ","AS","Châu Á"
"VI","AZ","EU","Châu Âu"
"VI","BA","EU","Châu Âu"
"VI","BB","NA","Bắc Mỹ"
"VI","BD","AS","Châu Á"
"VI","BE","EU","Châu Âu"
"VI","BF","AF","Châu Phi"
"VI","BG","EU","Châu Âu"
"VI","BH","AS","Châu Á"
"VI","BI","AF","Châu Phi"
"VI","BJ","AF","Châu Phi"
"VI","BL","NA","Bắc Mỹ"
"VI","BM","NA","Bắc Mỹ"
"VI","BN","AS","Châu Á"
"VI","BO","SA","Nam Mỹ"
"VI","BQ","NA","Bắc Mỹ"
"VI","BR","SA","Nam Mỹ"
"VI","BS","NA","Bắc Mỹ"
"VI","BT","AS","Châu Á"
"VI","BV","AN","Châu Nam Cực"
"VI","BW","AF","Châu Phi"
"VI","BY","EU","Châu Âu"
"VI","BZ","NA","Bắc Mỹ"
"VI","CA","NA","Bắc Mỹ"
"VI","CC","AS","Châu Á"
"VI","CD","AF","Châu Phi"
"VI","CF","AF","Châu Phi"
"VI","CG","AF","Châu Phi"
"VI","CH","EU","Châu Âu"
"VI","CI","AF","Châu Phi"
"VI","CK","OC","Châu Đại Dương"
"VI","CL","SA","Nam Mỹ"
"VI","CM","AF","Châu Phi"
"VI","CN","AS","Châu Á"
"VI","CO","SA","Nam Mỹ"
"VI","CR","NA","Bắc Mỹ"
"VI","CU","NA","Bắc Mỹ"
"VI","CV","AF","Châu Phi"
"VI","CW","NA","Bắc Mỹ"
"VI","CX","AS","Châu Á"
"VI","CY","EU","Châu Âu"
"VI","CZ","EU","Châu Âu"
"VI","DE","EU","Châu Âu"
"VI","DJ","AF","Châu Phi"
"VI","DK","EU","Châu Âu"
"VI","DM","NA","Bắc Mỹ"
"VI","DO","NA","Bắc Mỹ"
"VI","DZ","AF","Châu Phi"
"VI","EC","SA","Nam Mỹ"
"VI","EE","EU","Châu Âu"
"VI","EG","AF","Châu Phi"
"VI","EH","AF","Châu Phi"
"VI","ER","AF","Châu Phi"
"VI","ES","EU","Châu Âu"
"VI","ET","AF","Châu Phi"
"VI","FI","EU","Châu Âu"
"VI","FJ","OC","Châu Đại Dương"
"VI","FK","SA","Nam Mỹ"
"VI","FM","OC","Châu Đại Dương"
"VI","FO","EU","Châu Âu"
"VI","FR","EU","Châu Âu"
"VI","GA","AF","Châu Phi"
"VI","GB","EU","Châu Âu"
"VI","GD","NA","Bắc Mỹ"
"VI","GE","AS","Châu Á"
"VI","GE","EU","Châu Âu"
"VI","GF","SA","Nam Mỹ"
"VI","GG","EU","Châu Âu"
"VI","GH","AF","Châu Phi"
"VI","GI","EU","Châu Âu"
"VI","GL","NA","Bắc Mỹ"
"VI","GM","AF","Châu Phi"
"VI","GN","AF","Châu Phi"
"VI","GP","NA","Bắc Mỹ"
"VI","GQ","AF","Châu Phi"
"VI","GR","EU","Châu Âu"
"VI","GS","AN","Châu Nam Cực"
"VI","GT","NA","Bắc Mỹ"
"VI","GU","OC","Châu Đại Dương"
"VI","GW","AF","Châu Phi"
"VI","GY","SA","Nam Mỹ"
"VI","HK","AS","Châu Á"
"VI","HM","AN","Châu Nam Cực"
"VI","HN","NA","Bắc Mỹ"
"VI","HR","EU","Châu Âu"
"VI","HT","NA","Bắc Mỹ"
"VI","HU","EU","Châu Âu"
"VI","ID","AS","Châu Á"
"VI","IE","EU","Châu Âu"
"VI","IL","AS","Châu Á"
"VI","IM","EU","Châu Âu"
"VI","IN","AS","Châu Á"
"VI","IO","AS","Châu Á"
"VI","IQ","AS","Châu Á"
"VI","IR","AS","Châu Á"
"VI","IS","EU","Châu Âu"
"VI","IT","EU","Châu Âu"
"VI","JE","EU","Châu Âu"
"VI","JM","NA","Bắc Mỹ"
"VI","JO","AS","Châu Á"
"VI","JP","AS","Châu Á"
"VI","KE","AF","Châu Phi"
"VI","KG","AS","Châu Á"
"VI","KH","AS","Châu Á"
"VI","KI","OC","Châu Đại Dương"
"VI","KM","AF","Châu Phi"
"VI","KN","NA","Bắc Mỹ"
"VI","KP","AS","Châu Á"
"VI","KR","AS","Châu Á"
"VI","KW","AS","Châu Á"
"VI","KY","NA","Bắc Mỹ"
"VI","KZ","AS","Châu Á"
"VI","KZ","EU","Châu Âu"
"VI","LA","AS","Châu Á"
"VI","LB","AS","Châu Á"
"VI","LC","NA","Bắc Mỹ"
"VI","LI","EU","Châu Âu"
"VI","LK","AS","Châu Á"
"VI","LR","AF","Châu Phi"
"VI","LS","AF","Châu Phi"
"VI","LT","EU","Châu Âu"
"VI","LU","EU","Châu Âu"
"VI","LV","EU","Châu Âu"
"VI","LY","AF","Châu Phi"
"VI","MA","AF","Châu Phi"
"VI","MC","EU","Châu Âu"
"VI","MD","EU","Châu Âu"
"VI","ME","EU","Châu Âu"
"VI","MF","NA","Bắc Mỹ"
"VI","MG","AF","Châu Phi"
"VI","MH","OC","Châu Đại Dương"
"VI","MK","EU","Châu Âu"
"VI","ML","AF","Châu Phi"
"VI","MM","AS","Châu Á"
"VI","MN","AS","Châu Á"
"VI","MO","AS","Châu Á"
"VI","MP","OC","Châu Đại Dương"
"VI","MQ","NA","Bắc Mỹ"
"VI","MR","AF","Châu Phi"
"VI","MS","NA","Bắc Mỹ"
"VI","MT","EU","Châu Âu"
"VI","MU","AF","Châu Phi"
"VI","MV","AS","Châu Á"
"VI","MW","AF","Châu Phi"
"VI","MX","NA","Bắc Mỹ"
"VI","MY","AS","Châu Á"
"VI","MZ","AF","Châu Phi"
"VI","NA","AF","Châu Phi"
"VI","NC","OC","Châu Đại Dương"
"VI","NE","AF","Châu Phi"
"VI","NF","OC","Châu Đại Dương"
"VI","NG","AF","Châu Phi"
"VI","NI","NA","Bắc Mỹ"
"VI","NL","EU","Châu Âu"
"VI","NO","EU","Châu Âu"
"VI","NP","AS","Châu Á"
"VI","NR","OC","Châu Đại Dương"
"VI","NU","OC","Châu Đại Dương"
"VI","NZ","OC","Châu Đại Dương"
"VI","OM","AS","Châu Á"
"VI","PA","NA","Bắc Mỹ"
"VI","PE","SA","Nam Mỹ"
"VI","PF","OC","Châu Đại Dương"
"VI","PG","OC","Châu Đại Dương"
"VI","PH","AS","Châu Á"
"VI","PK","AS","Châu Á"
"VI","PL","EU","Châu Âu"
"VI","PM","NA","Bắc Mỹ"
"VI","PN","OC","Châu Đại Dương"
"VI","PR","NA","Bắc Mỹ"
"VI","PS","AS","Châu Á"
"VI","PT","EU","Châu Âu"
"VI","PW","OC","Châu Đại Dương"
"VI","PY","SA","Nam Mỹ"
"VI","QA","AS","Châu Á"
"VI","RE","AF","Châu Phi"
"VI","RO","EU","Châu Âu"
"VI","RS","EU","Châu Âu"
"VI","RU","AS","Châu Á"
"VI","RU","EU","Châu Âu"
"VI","RW","AF","Châu Phi"
"VI","SA","AS","Châu Á"
"VI","SB","OC","Châu Đại Dương"
"VI","SC","AF","Châu Phi"
"VI","SD","AF","Châu Phi"
"VI","SE","EU","Châu Âu"
"VI","SG","AS","Châu Á"
"VI","SH","AF","Châu Phi"
"VI","SI","EU","Châu Âu"
"VI","SJ","EU","Châu Âu"
"VI","SK","EU","Châu Âu"
"VI","SL","AF","Châu Phi"
"VI","SM","EU","Châu Âu"
"VI","SN","AF","Châu Phi"
"VI","SO","AF","Châu Phi"
"VI","SR","SA","Nam Mỹ"
"VI","SS","AF","Châu Phi"
"VI","ST","AF","Châu Phi"
"VI","SV","NA","Bắc Mỹ"
"VI","SX","NA","Bắc Mỹ"
"VI","SY","AS","Châu Á"
"VI","SZ","AF","Châu Phi"
"VI","TC","NA","Bắc Mỹ"
"VI","TD","AF","Châu Phi"
"VI","TF","AN","Châu Nam Cực"
"VI","TG","AF","Châu Phi"
"VI","TH","AS","Châu Á"
"VI","TJ","AS","Châu Á"
"VI","TK","OC","Châu Đại Dương"
"VI","TL","AS","Châu Á"
"VI","TM","AS","Châu Á"
"VI","TN","AF","Châu Phi"
"VI","TO","OC","Châu Đại Dương"
"VI","TR","AS","Châu Á"
"VI","TR","EU","Châu Âu"
"VI","TT","NA","Bắc Mỹ"
"VI","TV","OC","Châu Đại Dương"
"VI","TW","AS","Châu Á"
"VI","TZ","AF","Châu Phi"
"VI","UA","EU","Châu Âu"
"VI","UG","AF","Châu Phi"
"VI","UM","OC","Châu Đại Dương"
"VI","US","NA","Bắc Mỹ"
"VI","UY","SA","Nam Mỹ"
"VI","UZ","AS","Châu Á"
"VI","VA","EU","Châu Âu"
"VI","VC","NA","Bắc Mỹ"
"VI","VE","SA","Nam Mỹ"
"VI","VG","NA","Bắc Mỹ"
"VI","VI","NA","Bắc Mỹ"
"VI","VN","AS","Châu Á"
"VI","VU","OC","Châu Đại Dương"
"VI","WF","OC","Châu Đại Dương"
"VI","WS","OC","Châu Đại Dương"
"VI","YE","AS","Châu Á"
"VI","YT","AF","Châu Phi"
"VI","ZA","AF","Châu Phi"
"VI","ZM","AF","Châu Phi"
"VI","ZW","AF","Châu Phi"
"ZH-CN","AD","EU","欧洲"
"ZH-CN","AE","AS","亚洲"
"ZH-CN","AF","AS","亚洲"
"ZH-CN","AG","NA","北美洲"
"ZH-CN","AI","NA","北美洲"
"ZH-CN","AL","EU","欧洲"
"ZH-CN","AM","EU","欧洲"
"ZH-CN","AO","AF","非洲"
"ZH-CN","AQ","AN","南极洲"
"ZH-CN","AR","SA","南美洲"
"ZH-CN","AS","OC","大洋洲"
"ZH-CN","AT","EU","欧洲"
"ZH-CN","AU","OC","大洋洲"
"ZH-CN","AW","NA","北美洲"
"ZH-CN","AX","EU","欧洲"
"ZH-CN","AZ","AS","亚洲"
"ZH-CN","AZ","EU","欧洲"
"ZH-CN","BA","EU","欧洲"
"ZH-CN","BB","NA","北美洲"
"ZH-CN","BD","AS","亚洲"
"ZH-CN","BE","EU","欧洲"
"ZH-CN","BF","AF","非洲"
"ZH-CN","BG","EU","欧洲"
"ZH-CN","BH","AS","亚洲"
"ZH-CN","BI","AF","非洲"
"ZH-CN","BJ","AF","非洲"
"ZH-CN","BL","NA","北美洲"
"ZH-CN","BM","NA","北美洲"
"ZH-CN","BN","AS","亚洲"
"ZH-CN","BO","SA","南美洲"
"ZH-CN","BQ","NA","北美洲"
"ZH-CN","BR","SA","南美洲"
"ZH-CN","BS","NA","北美洲"
"ZH-CN","BT","AS","亚洲"
"ZH-CN","BV","AN","南极洲"
"ZH-CN","BW","AF","非洲"
"ZH-CN","BY","EU","欧洲"
"ZH-CN","BZ","NA","北美洲"
"ZH-CN","CA","NA","北美洲"
"ZH-CN","CC","AS","亚洲"
"ZH-CN","CD","AF","非洲"
"ZH-CN","CF","AF","非洲"
"ZH-CN","CG","AF","非洲"
"ZH-CN","CH","EU","欧洲"
"ZH-CN","CI","AF","非洲"
"ZH-CN","CK","OC","大洋洲"
"ZH-CN","CL","SA","南美洲"
"ZH-CN","CM","AF","非洲"
"ZH-CN","CN","AS","亚洲"
"ZH-CN","CO","SA","南美洲"
"ZH-CN","CR","NA","北美洲"
"ZH-CN","CU","NA","北美洲"
"ZH-CN","CV","AF","非洲"
"ZH-CN","CW","NA","北美洲"
"ZH-CN","CX","AS","亚洲"
"ZH-CN","CY","EU","欧洲"
"ZH-CN","CZ","EU","欧洲"
"ZH-CN","DE","EU","欧洲"
"ZH-CN","DJ","AF","非洲"
"ZH-CN","DK","EU","欧洲"
"ZH-CN","DM","NA","北美洲"
"ZH-CN","DO","NA","北美洲"
"ZH-CN","DZ","AF","非洲"
"ZH-CN","EC","SA","南美洲"
"ZH-CN","EE","EU","欧洲"
"ZH-CN","EG","AF","非洲"
"ZH-CN","EH","AF","非洲"
"ZH-CN","ER","AF","非洲"
"ZH-CN","ES","EU","欧洲"
"ZH-CN","ET","AF","非洲"
"ZH-CN","FI","EU","欧洲"
"ZH-CN","FJ","OC","大洋洲"
"ZH-CN","FK","SA","南美洲"
"ZH-CN","FM","OC","大洋洲"
"ZH-CN","FO","EU","欧洲"
"ZH-CN","FR","EU","欧洲"
"ZH-CN","GA","AF","非洲"
"ZH-CN","GB","EU","欧洲"
"ZH-CN","GD","NA","北美洲"
"ZH-CN","GE","AS","亚洲"
"ZH-CN","GE","EU","欧洲"
"ZH-CN","GF","SA","南美洲"
"ZH-CN","GG","EU","欧洲"
"ZH-CN","GH","AF","非洲"
"ZH-CN","GI","EU","欧洲"
"ZH-CN","GL","NA","北美洲"
"ZH-CN","GM","AF","非洲"
"ZH-CN","GN","AF","非洲"
"ZH-CN","GP","NA","北美洲"
"ZH-CN","GQ","AF","非洲"
"ZH-CN","GR","EU","欧洲"
"ZH-CN","GS","AN","南极洲"
"ZH-CN","GT","NA","北美洲"
"ZH-CN","GU","OC","大洋洲"
"ZH-CN","GW","AF","非洲"
"ZH-CN","GY","SA","南美洲"
"ZH-CN","HK","AS","亚洲"
"ZH-CN","HM","AN","南极洲"
"ZH-CN","HN","NA","北美洲"
"ZH-CN","HR","EU","欧洲"
"ZH-CN","HT","NA","北美洲"
"ZH-CN","HU","EU","欧洲"
"ZH-CN","ID","AS","亚洲"
"ZH-CN","IE","EU","欧洲"
"ZH-CN","IL","AS","亚洲"
"ZH-CN","IM","EU","欧洲"
"ZH-CN","IN","AS","亚洲"
"ZH-CN","IO","AS","亚洲"
"ZH-CN","IQ","AS","亚洲"
"ZH-CN","IR","AS","亚洲"
"ZH-CN","IS","EU","欧洲"
"ZH-CN","IT","EU","欧洲"
"ZH-CN","JE","EU","欧洲"
"ZH-CN","JM","NA","北美洲"
"ZH-CN","JO","AS","亚洲"
"ZH-CN","JP","AS","亚洲"
"ZH-CN","KE","AF","非洲"
"ZH-CN","KG","AS","亚洲"
"ZH-CN","KH","AS","亚洲"
"ZH-CN","KI","OC","大洋洲"
"ZH-CN","KM","AF","非洲"
"ZH-CN","KN","NA","北美洲"
"ZH-CN","KP","AS","亚洲"
"ZH-CN","KR","AS","亚洲"
"ZH-CN","KW","AS","亚洲"
"ZH-CN","KY","NA","北美洲"
"ZH-CN","KZ","AS","亚洲"
"ZH-CN","KZ","EU","欧洲"
"ZH-CN","LA","AS","亚洲"
"ZH-CN","LB","AS","亚洲"
"ZH-CN","LC","NA","北美洲"
"ZH-CN","LI","EU","欧洲"
"ZH-CN","LK","AS","亚洲"
"ZH-CN","LR","AF","非洲"
"ZH-CN","LS","AF","非洲"
"ZH-CN","LT","EU","欧洲"
"ZH-CN","LU","EU","欧洲"
"ZH-CN","LV","EU","欧洲"
"ZH-CN","LY","AF","非洲"
"ZH-CN","MA","AF","非洲"
"ZH-CN","MC","EU","欧洲"
"ZH-CN","MD","EU","欧洲"
"ZH-CN","ME","EU","欧洲"
"ZH-CN","MF","NA","北美洲"
"ZH-CN","MG","AF","非洲"
"ZH-CN","MH","OC","大洋洲"
"ZH-CN","MK","EU","欧洲"
"ZH-CN","ML","AF","非洲"
"ZH-CN","MM","AS","亚洲"
"ZH-CN","MN","AS","亚洲"
"ZH-CN","MO","AS","亚洲"
"ZH-CN","MP","OC","大洋洲"
"ZH-CN","MQ","NA","北美洲"
"ZH-CN","MR","AF","非洲"
"ZH-CN","MS","NA","北美洲"
"ZH-CN","MT","EU","欧洲"
"ZH-CN","MU","AF","非洲"
"ZH-CN","MV","AS","亚洲"
"ZH-CN","MW","AF","非洲"
"ZH-CN","MX","NA","北美洲"
"ZH-CN","MY","AS","亚洲"
"ZH-CN","MZ","AF","非洲"
"ZH-CN","NA","AF","非洲"
"ZH-CN","NC","OC","大洋洲"
"ZH-CN","NE","AF","非洲"
"ZH-CN","NF","OC","大洋洲"
"ZH-CN","NG","AF","非洲"
"ZH-CN","NI","NA","北美洲"
"ZH-CN","NL","EU","欧洲"
"ZH-CN","NO","EU","欧洲"
"ZH-CN","NP","AS","亚洲"
"ZH-CN","NR","OC","大洋洲"
"ZH-CN","NU","OC","大洋洲"
"ZH-CN","NZ","OC","大洋洲"
"ZH-CN","OM","AS","亚洲"
"ZH-CN","PA","NA","北美洲"
"ZH-CN","PE","SA","南美洲"
"ZH-CN","PF","OC","大洋洲"
"ZH-CN","PG","OC","大洋洲"
"ZH-CN","PH","AS","亚洲"
"ZH-CN","PK","AS","亚洲"
"ZH-CN","PL","EU","欧洲"
"ZH-CN","PM","NA","北美洲"
"ZH-CN","PN","OC","大洋洲"
"ZH-CN","PR","NA","北美洲"
"ZH-CN","PS","AS","亚洲"
"ZH-CN","PT","EU","欧洲"
"ZH-CN","PW","OC","大洋洲"
"ZH-CN","PY","SA","南美洲"
"ZH-CN","QA","AS","亚洲"
"ZH-CN","RE","AF","非洲"
"ZH-CN","RO","EU","欧洲"
"ZH-CN","RS","EU","欧洲"
"ZH-CN","RU","AS","亚洲"
"ZH-CN","RU","EU","欧洲"
"ZH-CN","RW","AF","非洲"
"ZH-CN","SA","AS","亚洲"
"ZH-CN","SB","OC","大洋洲"
"ZH-CN","SC","AF","非洲"
"ZH-CN","SD","AF","非洲"
"ZH-CN","SE","EU","欧洲"
"ZH-CN","SG","AS","亚洲"
"ZH-CN","SH","AF","非洲"
"ZH-CN","SI","EU","欧洲"
"ZH-CN","SJ","EU","欧洲"
"ZH-CN","SK","EU","欧洲"
"ZH-CN","SL","AF","非洲"
"ZH-CN","SM","EU","欧洲"
"ZH-CN","SN","AF","非洲"
"ZH-CN","SO","AF","非洲"
"ZH-CN","SR","SA","南美洲"
"ZH-CN","SS","AF","非洲"
"ZH-CN","ST","AF","非洲"
"ZH-CN","SV","NA","北美洲"
"ZH-CN","SX","NA","北美洲"
"ZH-CN","SY","AS","亚洲"
"ZH-CN","SZ","AF","非洲"
"ZH-CN","TC","NA","北美洲"
"ZH-CN","TD","AF","非洲"
"ZH-CN","TF","AN","南极洲"
"ZH-CN","TG","AF","非洲"
"ZH-CN","TH","AS","亚洲"
"ZH-CN","TJ","AS","亚洲"
"ZH-CN","TK","OC","大洋洲"
"ZH-CN","TL","AS","亚洲"
"ZH-CN","TM","AS","亚洲"
"ZH-CN","TN","AF","非洲"
"ZH-CN","TO","OC","大洋洲"
"ZH-CN","TR","AS","亚洲"
"ZH-CN","TR","EU","欧洲"
"ZH-CN","TT","NA","北美洲"
"ZH-CN","TV","OC","大洋洲"
"ZH-CN","TW","AS","亚洲"
"ZH-CN","TZ","AF","非洲"
"ZH-CN","UA","EU","欧洲"
"ZH-CN","UG","AF","非洲"
"ZH-CN","UM","OC","大洋洲"
"ZH-CN","US","NA","北美洲"
"ZH-CN","UY","SA","南美洲"
"ZH-CN","UZ","AS","亚洲"
"ZH-CN","VA","EU","欧洲"
"ZH-CN","VC","NA","北美洲"
"ZH-CN","VE","SA","南美洲"
"ZH-CN","VG","NA","北美洲"
"ZH-CN","VI","NA","北美洲"
"ZH-CN","VN","AS","亚洲"
"ZH-CN","VU","OC","大洋洲"
"ZH-CN","WF","OC","大洋洲"
"ZH-CN","WS","OC","大洋洲"
"ZH-CN","YE","AS","亚洲"
"ZH-CN","YT","AF","非洲"
"ZH-CN","ZA","AF","非洲"
"ZH-CN","ZM","AF","非洲"
"ZH-CN","ZW","AF","非洲"
"ZH-TW","AD","EU","歐洲"
"ZH-TW","AE","AS","亞洲"
"ZH-TW","AF","AS","亞洲"
"ZH-TW","AG","NA","北美洲"
"ZH-TW","AI","NA","北美洲"
"ZH-TW","AL","EU","歐洲"
"ZH-TW","AM","EU","歐洲"
"ZH-TW","AO","AF","非洲"
"ZH-TW","AQ","AN","南極洲"
"ZH-TW","AR","SA","南美洲"
"ZH-TW","AS","OC","大洋洲"
"ZH-TW","AT","EU","歐洲"
"ZH-TW","AU","OC","大洋洲"
"ZH-TW","AW","NA","北美洲"
"ZH-TW","AX","EU","歐洲"
"ZH-TW","AZ","AS","亞洲"
"ZH-TW","AZ","EU","歐洲"
"ZH-TW","BA","EU","歐洲"
"ZH-TW","BB","NA","北美洲"
"ZH-TW","BD","AS","亞洲"
"ZH-TW","BE","EU","歐洲"
"ZH-TW","BF","AF","非洲"
"ZH-TW","BG","EU","歐洲"
"ZH-TW","BH","AS","亞洲"
"ZH-TW","BI","AF","非洲"
"ZH-TW","BJ","AF","非洲"
"ZH-TW","BL","NA","北美洲"
"ZH-TW","BM","NA","北美洲"
"ZH-TW","BN","AS","亞洲"
"ZH-TW","BO","SA","南美洲"
"ZH-TW","BQ","NA","北美洲"
"ZH-TW","BR","SA","南美洲"
"ZH-TW","BS","NA","北美洲"
"ZH-TW","BT","AS","亞洲"
"ZH-TW","BV","AN","南極洲"
"ZH-TW","BW","AF","非洲"
"ZH-TW","BY","EU","歐洲"
"ZH-TW","BZ","NA","北美洲"
"ZH-TW","CA","NA","北美洲"
"ZH-TW","CC","AS","亞洲"
"ZH-TW","CD","AF","非洲"
"ZH-TW","CF","AF","非洲"
"ZH-TW","CG","AF","非洲"
"ZH-TW","CH","EU","歐洲"
"ZH-TW","CI","AF","非洲"
"ZH-TW","CK","OC","大洋洲"
"ZH-TW","CL","SA","南美洲"
"ZH-TW","CM","AF","非洲"
"ZH-TW","CN","AS","亞洲"
"ZH-TW","CO","SA","南美洲"
"ZH-TW","CR","NA","北美洲"
"ZH-TW","CU","NA","北美洲"
"ZH-TW","CV","AF","非洲"
"ZH-TW","CW","NA","北美洲"
"ZH-TW","CX","AS","亞洲"
"ZH-TW","CY","EU","歐洲"
"ZH-TW","CZ","EU","歐洲"
"ZH-TW","DE","EU","歐洲"
"ZH-TW","DJ","AF","非洲"
"ZH-TW","DK","EU","歐洲"
"ZH-TW","DM","NA","北美洲"
"ZH-TW","DO","NA","北美洲"
"ZH-TW","DZ","AF","非洲"
"ZH-TW","EC","SA","南美洲"
"ZH-TW","EE","EU","歐洲"
"ZH-TW","EG","AF","非洲"
"ZH-TW","EH","AF","非洲"
"ZH-TW","ER","AF","非洲"
"ZH-TW","ES","EU","歐洲"
"ZH-TW","ET","AF","非洲"
"ZH-TW","FI","EU","歐洲"
"ZH-TW","FJ","OC","大洋洲"
"ZH-TW","FK","SA","南美洲"
"ZH-TW","FM","OC","大洋洲"
"ZH-TW","FO","EU","歐洲"
"ZH-TW","FR","EU","歐洲"
"ZH-TW","GA","AF","非洲"
"ZH-TW","GB","EU","歐洲"
"ZH-TW","GD","NA","北美洲"
"ZH-TW","GE","AS","亞洲"
"ZH-TW","GE","EU","歐洲"
"ZH-TW","GF","SA","南美洲"
"ZH-TW","GG","EU","歐洲"
"ZH-TW","GH","AF","非洲"
"ZH-TW","GI","EU","歐洲"
"ZH-TW","GL","NA","北美洲"
"ZH-TW","GM","AF","非洲"
"ZH-TW","GN","AF","非洲"
"ZH-TW","GP","NA","北美洲"
"ZH-TW","GQ","AF","非洲"
"ZH-TW","GR","EU","歐洲"
"ZH-TW","GS","AN","南極洲"
"ZH-TW","GT","NA","北美洲"
"ZH-TW","GU","OC","大洋洲"
"ZH-TW","GW","AF","非洲"
"ZH-TW","GY","SA","南美洲"
"ZH-TW","HK","AS","亞洲"
"ZH-TW","HM","AN","南極洲"
"ZH-TW","HN","NA","北美洲"
"ZH-TW","HR","EU","歐洲"
"ZH-TW","HT","NA","北美洲"
"ZH-TW","HU","EU","歐洲"
"ZH-TW","ID","AS","亞洲"
"ZH-TW","IE","EU","歐洲"
"ZH-TW","IL","AS","亞洲"
"ZH-TW","IM","EU","歐洲"
"ZH-TW","IN","AS","亞洲"
"ZH-TW","IO","AS","亞洲"
"ZH-TW","IQ","AS","亞洲"
"ZH-TW","IR","AS","亞洲"
"ZH-TW","IS","EU","歐洲"
"ZH-TW","IT","EU","歐洲"
"ZH-TW","JE","EU","歐洲"
"ZH-TW","JM","NA","北美洲"
"ZH-TW","JO","AS","亞洲"
"ZH-TW","JP","AS","亞洲"
"ZH-TW","KE","AF","非洲"
"ZH-TW","KG","AS","亞洲"
"ZH-TW","KH","AS","亞洲"
"ZH-TW","KI","OC","大洋洲"
"ZH-TW","KM","AF","非洲"
"ZH-TW","KN","NA","北美洲"
"ZH-TW","KP","AS","亞洲"
"ZH-TW","KR","AS","亞洲"
"ZH-TW","KW","AS","亞洲"
"ZH-TW","KY","NA","北美洲"
"ZH-TW","KZ","AS","亞洲"
"ZH-TW","KZ","EU","歐洲"
"ZH-TW","LA","AS","亞洲"
"ZH-TW","LB","AS","亞洲"
"ZH-TW","LC","NA","北美洲"
